Time	size	received	dropped
1	0	141	0
2	40	1527	0
3	4	3087	0
4	1	4596	0
5	5	6234	0
6	17	7919	0
7	25	9600	0
8	37	11286	0
9	40	12962	0
10	1	14566	0
11	13	16252	0
12	27	17939	0
13	36	19621	0
14	40	21299	0
15	11	22933	0
16	26	24621	0
17	35	26303	0
18	40	27982	0
19	4	29580	0
20	14	31263	0
21	25	32947	0
22	39	34635	0
23	40	36309	0
24	5	37918	0
25	20	39606	0
26	27	41287	0
27	40	42973	0
28	2	44590	0
29	10	46253	0
30	21	47938	0
