Time	size	received	dropped
1	0	38	0
2	0	454	0
3	0	1059	0
4	0	1512	0
5	0	1991	0
6	0	2481	0
7	0	2974	0
8	0	3466	0
9	0	3963	0
10	1	4541	0
11	0	5159	0
12	0	5768	0
13	0	6375	0
14	0	6966	0
15	0	7341	0
16	0	7688	0
17	0	8047	0
18	0	8411	0
19	0	8841	0
20	0	9308	0
21	0	9775	0
22	0	10241	0
23	0	10713	0
24	0	11271	0
25	0	11843	0
26	0	12419	0
27	0	12989	0
28	0	13596	0
29	0	14292	0
30	0	14984	0
