Time	size	received	dropped
1	0	83	0
2	0	805	0
3	0	1360	0
4	0	1993	0
5	0	2688	0
6	0	3407	0
7	0	4126	0
8	0	4844	0
9	1	5555	0
10	0	6089	0
11	0	6582	0
12	0	7089	0
13	0	7605	0
14	0	8136	0
15	0	8798	0
16	0	9488	0
17	0	10180	0
18	0	10867	0
19	0	11372	0
20	0	11845	0
21	0	12332	0
22	0	12830	0
23	0	13343	0
24	1	13994	0
25	0	14686	0
26	0	15382	0
27	0	16077	0
28	0	16692	0
29	0	17155	0
30	0	17642	0
