,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,name,label,pred
18,0.2946277338416856,0.04333333333333333,0.10984951031739668,0.15666666666666665,0.08533088697322866,0.29,0.05534014937631688,0.22999999999999998,0.05046580787671712,0.4433333333333333,0.04529800480989781,0.3833333333333333,0.04183462226661445,0.5033333333333333,0.011909625100127816,0.9566666666666666,0.01066220201333105,0.6166666666666666,0.00606250579569218,0.7033333333333333,Link_Error_0_range50-flw0-rtt,L,L
19,0.22034856734189556,0.09712059863261564,0.1542726358869715,0.18419423878599517,0.14951354698275843,0.05693276471567124,0.07407367415279921,0.365039491412245,0.053773390671134284,0.3114557128563192,0.0404924255956919,0.5391867717190041,0.029100143180472843,0.4387171869266431,0.018464760086868943,0.6195624395528929,0.01797497095056087,0.9075752492909944,0.014154212998941077,0.7334279689842353,Link_Error_0_range50-flw1-rtt,L,T
20,0.2362133804285677,0.09078137648976861,0.22132173870388105,0.13785320133631532,0.19970899151673555,0.184925026182862,0.19581646237326242,0.27234412946930586,0.1757749714720013,0.2319968510294087,0.13597904660649904,0.31941595431585257,0.09211943298944002,0.043709551643221926,0.07609352103437388,0.4068350576022964,0.06726223695633021,0.35976323275574973,0.06387954417601023,0.44718233604219354,Link_Error_0_range50-flw2-rtt,L,L
3,0.24987401214091975,0.08999999999999998,0.12300741874675196,0.18999999999999997,0.09823679031016146,0.33666666666666667,0.09634507571499629,0.29,0.06765022907724862,0.23666666666666664,0.0624852114955538,0.48333333333333334,0.05613813712838596,0.4166666666666667,0.03863695838549327,0.3833333333333333,0.028574403371669724,0.5633333333333332,0.023770548583215496,0.13666666666666666,Link_Error_4_range50-flw0-rtt,L,T
4,0.2517213984289615,0.31804717161822027,0.14552510554403014,0.1640453832557136,0.11241550505695845,0.11717527375408116,0.07440506603900283,0.24439414240136925,0.06691348203088691,0.03682651460842551,0.060483956631193464,0.43857031033670374,0.056881768859978914,0.07030516425244869,0.04880182774885364,0.47204895998072693,0.04757688481137875,0.7465738870617171,0.020931468791679963,0.1975240328997368,Link_Error_4_range50-flw1-rtt,L,T
5,0.25133606070635595,0.06387962765035735,0.15975322927807542,0.10422465564005673,0.15022150379181246,0.15801802629298925,0.14129170825137766,0.19836305428268863,0.1101700573537994,0.238708082272388,0.08991394736931371,0.2656047675988542,0.07919656272041653,0.3597431662414861,0.048458003605450335,0.44715739355250145,0.04699575814382393,0.4135365368944186,0.03134271807119246,0.4875024215422008,Link_Error_4_range50-flw2-rtt,L,L
0,0.11586214001659301,0.056666666666666664,0.10576548060049829,0.23666666666666664,0.09570087896300046,0.11666666666666665,0.0910870308409544,0.09666666666666665,0.08315955188344856,0.1633333333333333,0.07452176728688968,0.27,0.0705147237600402,0.3566666666666667,0.06870812783415,0.31,0.0625082748499288,0.4033333333333333,0.050218546307234165,0.4433333333333333,Link_Error_5_range50-flw0-rtt,L,L
1,0.2638779780433013,0.09048323173127633,0.23154891545655015,0.20442507909658725,0.20872435914709092,0.13069800138962134,0.18938567149291696,0.04356600046320711,0.17503113937916986,0.06367338529237963,0.17414390384164616,0.17091277104796637,0.10606411154904818,0.271449695193829,0.09532200065658517,0.3183669264618982,0.0374145374429798,0.41890385060776075,0.021680380158076346,0.4591186202661058,Link_Error_5_range50-flw1-rtt,L,L
2,0.12838702363461837,0.05713559180020907,0.08810763521678983,0.13107576942400903,0.08794142522130427,0.14451943808288176,0.07273174696156136,0.3596181366248454,0.06634592370756062,0.2991216276599181,0.064592981111829,0.22518145003611809,0.06355194798456823,0.18485044405949994,0.06322548219872547,0.4066709769308999,0.06006240113290312,0.09746659777682723,0.05914616461765456,0.4402801485780817,Link_Error_5_range50-flw2-rtt,L,L
15,0.6812009266516337,0.07666666666666666,0.19870498124191766,0.15666666666666665,0.04988072740387956,0.22999999999999998,0.019869448672954405,0.39666666666666667,0.017488615255011226,0.31,0.015715423630090142,0.47,0.010623192365057238,0.5433333333333332,0.010472145408000675,0.19666666666666666,0.005840882833279497,0.71,0.0055064043425196805,0.7833333333333332,Normal_0_range50-flw0-rtt,N,N
16,0.6508112669729457,0.08382009618993069,0.23856861824174416,0.17099299622745862,0.09103397537379498,0.2514602885697921,0.045584810551127126,0.13075935005629188,0.037242803240158745,0.21122664239862535,0.03379238305789419,0.3252219732169311,0.014991596140121162,0.2849883270457644,0.014004333608334264,0.41910048094965346,0.012505316207326438,0.4995677732919869,0.009452285720459768,0.5867406733295149,Normal_0_range50-flw1-rtt,N,N
17,0.655077832391928,0.08410207394705128,0.24465308075797204,0.1715682308519846,0.09446874550246914,0.25230622184115387,0.04682753574999126,0.1311992353574,0.035318501240581036,0.21193722634656922,0.032475090030116234,0.3330442128303231,0.013410080731636855,0.5079765266401898,0.01237017584840548,0.588714517629359,0.012223959086852887,0.037004912536702565,0.011760555327137713,0.4205103697352564,Normal_0_range50-flw2-rtt,N,N
24,0.6218253058115922,0.08999999999999998,0.2149891667577417,0.18333333333333332,0.07439730236049759,0.27,0.04600580037494402,0.1433333333333333,0.02786527246484388,0.36333333333333334,0.023054773322739787,0.04333333333333333,0.020504348758136243,0.22999999999999998,0.011525921301905622,0.5566666666666666,0.009918521008593245,0.4633333333333333,0.009762021006270704,0.6433333333333332,Normal_5_range50-flw0-rtt,N,N
25,0.5861913866514838,0.11726949834085437,0.22590234922126856,0.23788955377716173,0.11630497233540249,0.3451073808316571,0.05392971527323692,0.4590263220770585,0.029957080698055458,0.1641772976771961,0.023876649796293278,0.2780962389225975,0.02384872653403002,0.5796463775133659,0.01989509056843024,0.07036169900451263,0.016032731784715783,0.3116018098771273,0.014069401763833953,0.7002664329496732,Normal_5_range50-flw1-rtt,N,N
26,0.5981044222942331,0.11095501570971719,0.19759987360798945,0.21854775821610964,0.0855674658047153,0.3328650471291516,0.04473746537270178,0.05715864445652098,0.03836793951945369,0.4337332432288945,0.017589910827900755,0.5480505321419364,0.014588899196400376,0.2656195830626563,0.013384939066661711,0.1580268405562639,0.00924805906165742,0.6623678210549784,0.009062904350547919,0.7699605635613708,Normal_5_range50-flw2-rtt,N,N
12,0.6381170019214999,0.08333333333333331,0.213117749452631,0.1633333333333333,0.07704979434173707,0.24333333333333332,0.033146172822770444,0.3233333333333333,0.026150211012112113,0.12999999999999998,0.0257201646239465,0.41,0.024208448458134257,0.49,0.022491506093908976,0.2033333333333333,0.017713169246873363,0.5633333333333332,0.010608295208496543,0.2833333333333333,Normal_9_range50-flw0-rtt,N,N
