1	7.11936
2	9.64224
3	7.86816
4	5.96736
5	6.77376
6	7.07328
7	9.26208
8	8.59392
9	9.48096
10	9.0432
11	5.67936
12	7.22304
13	4.04352
14	5.10336
15	3.52512
16	7.41888
17	9.63072
18	8.70912
19	7.44192
20	7.70688
21	4.608
22	7.8912
23	4.10112
24	4.90752
25	5.62176
26	8.8704
27	9.64224
28	9.51552
29	9.48096
30	8.8128
