Time	size	received	dropped
1	0	1506	0
2	0	3902	0
3	0	6003	0
4	0	7759	0
5	0	9771	0
6	0	11648	0
7	0	13675	0
8	0	15764	0
9	0	17597	0
10	1	19651	0
11	1	21569	0
12	0	23464	0
13	0	24652	0
14	0	26095	0
15	0	27268	0
16	0	28501	0
17	0	30095	0
18	0	31886	0
19	0	33601	0
20	0	35395	0
21	0	37039	0
22	0	38902	0
23	0	40384	0
24	0	41851	0
25	1	43435	0
26	0	45309	0
27	0	47085	0
28	0	48819	0
29	2	50530	0
30	0	51935	0
