Time	size	received	dropped
1	0	325	0
2	0	778	0
3	0	1419	0
4	0	1951	0
5	0	2517	0
6	0	3156	0
7	0	3650	0
8	0	4325	0
9	0	4813	0
10	0	5418	0
11	0	6009	0
12	0	6541	0
13	0	7235	0
14	0	7694	0
15	0	8338	0
16	0	8876	0
17	0	9444	0
18	0	10102	0
19	0	10589	0
20	0	11259	0
21	0	11766	0
22	0	12355	0
23	0	12966	0
24	0	13480	0
25	0	14170	0
26	0	14645	0
27	1	15263	0
28	0	15833	0
29	0	16371	0
30	0	17050	0
