Time	size	received	dropped
1	40	2270	0
2	40	5145	0
3	40	7997	0
4	40	10850	0
5	40	13707	0
6	40	16577	0
7	40	19440	0
8	40	22294	0
9	40	25148	0
10	40	28012	0
11	40	30876	0
12	40	33728	0
13	40	36577	0
14	39	39449	0
15	40	42310	0
16	40	45171	0
17	40	48020	0
18	40	50889	0
19	40	53749	0
20	40	56610	0
21	40	59463	0
22	39	62327	0
23	40	65194	0
24	40	68051	0
25	40	70908	0
26	40	73765	0
27	40	76637	0
28	40	79490	0
29	40	82344	0
30	40	85207	0
