Time	size	received	dropped
1	1	567	0
2	0	1397	0
3	0	2228	0
4	0	3064	0
5	0	3901	0
6	1	4738	0
7	1	5575	0
8	1	6411	0
9	0	7247	0
10	14	8097	0
11	9	8929	0
12	8	9765	0
13	4	10597	0
14	0	11429	0
15	1	12265	0
16	0	13101	0
17	1	13938	0
18	0	14774	0
19	0	15604	0
20	0	16440	0
21	1	17277	0
22	0	18113	0
23	1	18950	0
24	0	19786	0
25	1	20623	0
26	0	21459	0
27	1	22296	0
28	11	23140	0
29	12	23977	0
30	10	24812	0
