Time	size	received	dropped
1	0	83	0
2	0	824	0
3	0	1655	0
4	1	2492	0
5	0	3328	0
6	1	4165	0
7	0	5001	0
8	1	5838	0
9	0	6674	0
10	0	7469	0
11	0	8218	0
12	0	9022	0
13	0	9843	0
14	0	10665	0
15	0	11496	0
16	0	12333	0
17	0	13169	0
18	1	14006	0
19	1	14843	0
20	1	15680	0
21	1	16516	0
22	1	17353	0
23	0	18189	0
24	1	19026	0
25	0	19862	0
26	1	20699	0
27	0	21535	0
28	0	22311	0
29	1	23071	0
30	0	23882	0
