Time	size	received	dropped
1	0	38	0
2	0	552	0
3	0	1386	0
4	0	1955	0
5	0	2442	0
6	0	2538	0
7	0	2571	0
8	0	2620	0
9	0	2710	0
10	0	2820	0
11	0	2980	0
12	0	3152	0
13	0	3384	0
14	0	3620	0
15	0	3826	0
16	0	3978	0
17	0	4184	0
18	0	4400	0
19	0	4675	0
20	0	4814	0
21	0	4997	0
22	0	5188	0
23	0	5440	0
24	0	5668	0
25	0	5824	0
26	0	5946	0
27	0	6058	0
28	0	6187	0
29	0	6368	0
30	0	6548	0
