1	4.22784
2	7.41888
3	7.76448
4	8.2368
5	5.39136
6	6.02496
7	7.06176
8	7.45344
9	5.2416
10	5.95584
11	6.87744
12	7.82208
13	5.34528
14	5.37984
15	6.55488
16	7.46496
17	8.32896
18	5.14944
19	5.78304
20	6.88896
21	7.86816
22	8.43264
23	4.99968
24	6.02496
25	7.01568
26	8.064
27	8.01792
28	5.37984
29	6.24384
30	7.3152
