Time	size	received	dropped
1	0	8	0
2	0	55	0
3	0	304	0
4	0	759	0
5	1	1137	0
6	0	1558	0
7	0	1948	0
8	0	2369	0
9	0	2816	0
10	0	3290	0
11	0	3774	0
12	0	4278	0
13	0	4787	0
14	0	5295	0
15	0	5803	0
16	0	6319	0
17	0	6827	0
18	0	7342	0
19	0	7855	0
20	0	8441	0
21	0	9043	0
22	0	9648	0
23	0	10265	0
24	1	10889	0
25	1	11519	0
26	0	12152	0
27	0	12797	0
28	1	13429	0
29	0	14056	0
30	0	14691	0
