Time	size	received	dropped
1	0	11	0
2	0	83	0
3	0	563	0
4	0	1184	0
5	0	1847	0
6	1	2506	0
7	0	3156	0
8	0	3809	0
9	0	4242	0
10	0	4627	0
11	0	5017	0
12	0	5413	0
13	0	5830	0
14	0	6253	0
15	0	6679	0
16	0	7109	0
17	0	7544	0
18	0	7978	0
19	0	8420	0
20	0	8927	0
21	0	9445	0
22	0	9982	0
23	0	10535	0
24	0	11094	0
25	1	11665	0
26	0	12240	0
27	0	12814	0
28	0	13393	0
29	0	13967	0
30	0	14542	0
