,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,name,label,pred
3,0.17314495642375546,0.08333333333333331,0.1699596192766062,0.09666666666666665,0.15235863290696994,0.15666666666666665,0.1448264845041328,0.21,0.11082144658892126,0.27,0.08902486219274273,0.31666666666666665,0.07609181389683006,0.3566666666666667,0.043446113109154846,0.43,0.021954896758371638,0.5033333333333333,Link_Error_3_range50-flw0-rtt,L,L
4,0.162754411139824,2.4592542997444493,0.07106777821212486,0.08387634037327589,0.06694626133183496,2.3988633346756907,0.047763873995075576,2.345182476836794,0.031931955944685037,0.39925138017679324,0.026657683644726444,2.237820761159001,0.024355586977875158,0.1576875199017587,0.022879216283801893,0.2046582705107932,0.019346719978492223,0.26504923557955185,Link_Error_3_range50-flw1-rtt,L,T
5,0.13852215553108882,0.13813186357436816,0.10885841891859784,0.24594209855924087,0.09802388718922514,0.2055132604399136,0.09511012254106856,0.2931090763651227,0.08875119949879802,0.0707504667088227,0.06412257646041537,0.3267997747978954,0.04858297594111749,0.40091931134999537,0.04808962192572188,1.9035244614516587,0.04763751599509431,0.36722861291722264,Link_Error_3_range50-flw2-rtt,L,T
9,0.11586214001659301,0.056666666666666664,0.10576548060049829,0.23666666666666664,0.09570087896300046,0.11666666666666665,0.0910870308409544,0.09666666666666665,0.08315955188344856,0.1633333333333333,0.07452176728688968,0.27,0.0705147237600402,0.3566666666666667,0.06870812783415,0.31,0.0625082748499288,0.4033333333333333,Link_Error_5_range50-flw0-rtt,L,L
10,0.2638779780433013,0.09048323173127633,0.23154891545655015,0.20442507909658725,0.20872435914709092,0.13069800138962134,0.18938567149291696,0.04356600046320711,0.17503113937916986,0.06367338529237963,0.17414390384164616,0.17091277104796637,0.10606411154904818,0.271449695193829,0.09532200065658517,0.3183669264618982,0.0374145374429798,0.41890385060776075,Link_Error_5_range50-flw1-rtt,L,L
11,0.12838702363461837,0.05713559180020907,0.08810763521678983,0.13107576942400903,0.08794142522130427,0.14451943808288176,0.07273174696156136,0.3596181366248454,0.06634592370756062,0.2991216276599181,0.064592981111829,0.22518145003611809,0.06355194798456823,0.18485044405949994,0.06322548219872547,0.4066709769308999,0.06006240113290312,0.09746659777682723,Link_Error_5_range50-flw2-rtt,L,L
18,0.3177258069000951,0.06333333333333332,0.26064389632046414,0.11666666666666665,0.16270069287589833,0.19666666666666666,0.11726832741342219,0.22999999999999998,0.0883461589758061,0.2966666666666667,0.08383067314002866,0.2833333333333333,0.04992614872309186,0.3433333333333333,0.034752944684985486,0.3833333333333333,0.01449257131966118,0.43,Link_Error_7_range50-flw0-rtt,L,L
19,0.44097750432933475,0.07715587865902948,0.22392463372377852,0.12412032653843873,0.14181080324716813,0.16437556757793237,0.02209990165581523,0.34552415225565375,0.021731770307013454,0.39248860013506304,0.016758835020214764,0.4528714616943035,0.011068055001093242,0.2985597043762445,0.008772799549345267,0.4998359095737127,0.008611334261183682,0.6071832190123625,Link_Error_7_range50-flw1-rtt,L,N
20,0.1013877915047222,0.05044427449581535,0.09463811459236858,0.2522213724790768,0.09312468891503065,0.29257679207572906,0.0927581718679277,0.10425150062468508,0.07809325837709025,0.21859185614853321,0.07508086271908833,0.34638401820459874,0.07130331017513432,0.17823643655188093,0.06728987638973678,0.38673943780125103,0.06386727778825935,0.13115511368911992,Link_Error_7_range50-flw2-rtt,L,L
27,0.7105115647868145,0.056666666666666664,0.2204783298481406,0.10333333333333332,0.09434511170572686,0.15,0.03302840293948335,0.21,0.019011729085238224,0.26333333333333336,0.015258433911628065,0.31666666666666665,0.012877052234821995,0.42333333333333334,0.011366665185238314,0.37,0.007477094513406601,0.47,Normal_2_range50-flw0-rtt,N,N
28,0.5970483937936988,0.11058320476360277,0.19144723986665274,0.21781540332224786,0.08762327168953236,0.3317496142908083,0.047447600906627314,0.05696710548428021,0.04050401332925939,0.43898181284945337,0.017872819991069905,0.5462140114080984,0.012773065226620639,0.2647294901916551,0.011649530426645578,0.15749729163301,0.010060571101924175,0.6601482223766589,Normal_2_range50-flw1-rtt,N,N
29,0.6170457180726924,0.10424448924117848,0.15548084059136932,0.2051262530229641,0.08496236442646522,0.299282565885964,0.047480437768548,0.15132264567267845,0.03900804477587656,0.40688978058653535,0.027129107059624624,0.2589298603732498,0.01258626614089331,0.05044088189089281,0.011336297097334885,0.5144969952871067,0.009594682327712708,0.716260522850678,Normal_2_range50-flw2-rtt,N,N
33,0.7803203543239953,0.04333333333333333,0.12384256791815923,0.08999999999999998,0.04680571457340661,0.13666666666666666,0.03148370557115853,0.18999999999999997,0.020529606606139054,0.23666666666666664,0.010651514360356024,0.33666666666666667,0.009447609609201076,0.29,0.00750856522915791,0.37666666666666665,0.006024686936703248,0.4766666666666667,Normal_4_range50-flw0-rtt,N,N
34,0.6192919954090449,0.10389511848115525,0.158518513582218,0.2111416923971865,0.08220242020656497,0.3049824445737138,0.04700216056934845,0.15081549456941892,0.041200093348502276,0.4055261076199931,0.02822792997697621,0.25806206848545016,0.012702566812515073,0.050271831523139646,0.011649845549952445,0.5127726815360244,0.00871541797018745,0.7138600076285829,Normal_4_range50-flw1-rtt,N,N
35,0.605740091384786,0.10424448924117848,0.16049686168965843,0.2051262530229641,0.09227729462638029,0.299282565885964,0.05758074569910505,0.15132264567267845,0.03952890589240305,0.4001643296677496,0.023968865998095834,0.2589298603732498,0.011536190626465501,0.05044088189089281,0.009864569331802703,0.7095350719318922,0.009312239024282506,0.6086533081501067,Normal_4_range50-flw2-rtt,N,N
24,0.5954197428952538,0.10999999999999999,0.19153974144922237,0.2233333333333333,0.08984644435815245,0.33,0.049602352088998526,0.056666666666666664,0.042117106385454135,0.43666666666666665,0.01870545149598772,0.5433333333333332,0.011547691802870918,0.26333333333333336,0.010660420397907358,0.7699999999999999,0.010392072063524242,0.6633333333333332,Normal_7_range50-flw0-rtt,N,N
25,0.5979005320159907,0.15070437718854152,0.16166087026409987,0.3047577405368284,0.07025926720127049,0.4588111038851153,0.04622255602927689,0.6128644672334022,0.04482564041214874,0.10381857095210638,0.029375574639970745,0.7602198582621983,0.02509991116525379,0.06363073703516198,0.020633937268438384,0.9142732216104852,0.017448528868667032,0.19759018342497664,Normal_7_range50-flw1-rtt,N,N
26,0.5964666753230669,0.1914693163870224,0.14596479716062546,0.3862977435878522,0.06648785379355579,0.581126170788682,0.03818770679920771,0.7759545979895118,0.037413377494446044,0.14444176499371864,0.028263968402883116,0.9640648035627267,0.018808010018970374,0.10413243522802972,0.01818177059681511,0.24521508940794093,0.018065014846882946,1.1588932307635564,Normal_7_range50-flw2-rtt,N,N
12,0.12432781482746624,0.36333333333333334,0.09723782851016638,0.2966666666666667,0.0893366181195229,0.7566666666666666,0.07675545043716345,0.7166666666666666,0.03950801334082766,0.6499999999999999,0.0390953609818774,0.15,0.033758819001348576,0.9033333333333332,0.033221158301011605,0.6099999999999999,0.02497355850095727,0.5099999999999999,TCP_Congestion_1_range50-flw0-rtt,T,T
13,0.10860771139019025,0.3116018098771273,0.08291077941224567,0.21778621120444383,0.06863242612100919,0.747174232286015,0.05729038141871142,0.7069675471405792,0.038984663361187694,0.39201518016799886,0.03847903799823394,0.5260374639861182,0.03635500072050393,0.45232520788615255,0.035483000995517405,0.6600597478042374,0.029857793368880878,0.10386726995904244,TCP_Congestion_1_range50-flw1-rtt,T,T
14,0.13136642773835014,0.7513532022791406,0.11022434146534213,0.7041830460822439,0.09455801313023393,0.3133446090222425,0.05668425602498416,0.5963655462036228,0.05652700480525072,0.03032367184086218,0.056225725423238324,0.6502742961429333,0.050793210476426064,1.7823580448684546,0.04449756663621143,0.46159367135534646,0.03810336798557193,0.19204992165879378,TCP_Congestion_1_range50-flw2-rtt,T,T
30,0.14502338856532113,0.1633333333333333,0.10767538498974154,0.30333333333333334,0.08869146793910233,0.7899999999999999,0.04767058977740768,0.37,0.04480635671361715,0.59,0.042247813311057196,0.049999999999999996,0.04148586256906873,0.48333333333333334,0.03018697820111703,0.6699999999999999,0.02748795355804165,0.4166666666666667,TCP_Congestion_6_range50-flw0-rtt,T,T
31,0.11443819590100436,0.30500288864548986,0.1041178201942253,0.7876448223262651,0.09681923200159405,0.19104576541530685,0.05873652253792158,0.3787398507356083,0.05562351788231147,0.4859936137757806,0.05049691222302287,0.2245625663653607,0.05038860893146176,0.1240121635151992,0.050237910622474936,0.26478272750542525,0.04149954802009767,0.4189600118756729,TCP_Congestion_6_range50-flw1-rtt,T,T
32,0.24592036980802381,0.1578888155695034,0.16670152229609517,0.312418294637528,0.0932223085546497,0.7827254048445594,0.0642206540165754,0.19148218058429137,0.054121831131073855,0.23179421860203692,0.053788668326914216,0.11085810454880027,0.0450627728226687,0.48038511971146786,0.040448647882554645,0.2653875836168249,0.03203744086053805,0.0772647395340123,TCP_Congestion_6_range50-flw2-rtt,T,T
15,0.2923624087160855,0.43666666666666665,0.11520296325402761,0.48333333333333334,0.03615253787135069,0.9099999999999999,0.03559854582408477,0.8699999999999999,0.030305996322893287,0.36333333333333334,0.029047046055737234,0.9766666666666666,0.027173917683319337,0.049999999999999996,0.02634397825776721,0.12333333333333332,0.024705546663493592,1.1166666666666667,TCP_Congestion_7_range50-flw0-rtt,T,T
16,0.22641756063889587,0.4389229795043406,0.11413813203805917,0.06366058481360666,0.08747753791672826,0.4858307788406824,0.07885671566978951,0.21108509701353786,0.0717739566628127,0.14407395510447824,0.06747645670216768,0.358509609213469,0.054368090380277234,0.2914984673044094,0.026215563751418893,0.552841920749742,0.02331231047233816,0.92140320124957,TCP_Congestion_7_range50-flw1-rtt,T,T
17,0.39390930473435953,0.44116978964923403,0.1905382504967622,0.4883177061002972,0.08960954920023195,0.36034479001884,0.061807240282287235,0.919384370795732,0.03389339953139083,0.878971870980535,0.03145967037316542,0.07745729131246093,0.02746466908733391,2.0239926990777835,0.02730327060101841,0.1043989578559256,0.026155491687483896,1.9768447826267204,TCP_Congestion_7_range50-flw2-rtt,T,T
21,0.09943152482708972,0.39,0.08952113282750272,0.21,0.051589173672507156,0.10999999999999999,0.048888532134380686,0.59,0.0439927873042748,0.25666666666666665,0.034894586576928434,0.06333333333333332,0.033658673415651694,0.6366666666666666,0.031978903469428985,0.35,0.027032722426580374,0.31,UDP_Congestion_0_range50-flw0-rtt,T,T
22,0.151381113503645,0.3991442481485828,0.05221359710729746,0.11068706041095153,0.04678353797630671,0.34547779461600026,0.034294157467234666,2.3445531887047006,0.03321738899630928,0.07043722026151461,0.029176298014859384,0.7345595827272237,0.025998619864660795,0.687601435886214,0.02204475146571969,0.8150592630260975,0.0205296462728495,0.5936851422041945,UDP_Congestion_0_range50-flw1-rtt,T,T
23,0.19214895991732084,0.400652531667795,0.12686781994203203,0.11110532390787592,0.06912402960296653,0.3131150037403776,0.06716925580655268,0.6901997394277141,0.06009178432537162,0.737335331388631,0.052203320256195125,0.27271306777387727,0.04527905894285065,0.18517553984645987,0.04504998148289405,0.7844709233495482,0.039669450348187696,0.15150725987437624,UDP_Congestion_0_range50-flw2-rtt,T,T
6,0.14363958245677852,0.24333333333333332,0.11477075452810648,0.18999999999999997,0.07291128269716951,0.07666666666666666,0.05851948084975133,0.30333333333333334,0.028413337096466703,1.9766666666666666,0.024557553996477206,0.47,0.022604367660773943,1.03,0.021040151397125124,0.8499999999999999,0.020767103433642922,0.95,UDP_Congestion_2_range50-flw0-rtt,T,T
7,0.11757144178923941,0.2449027764493573,0.09488842255564035,0.18451579047554317,0.05634632450881636,0.3052897624231714,0.05158208039953934,0.10399980917712433,0.02665123072204727,0.8152243106464906,0.025635989621276688,0.8957402919449095,0.024428407342952176,0.46632172502000907,0.0229862272112118,0.8554823012957,0.022074556325123205,1.0366432592171426,UDP_Congestion_2_range50-flw1-rtt,T,T
8,0.21044530405304077,0.24595867159810433,0.15019925828608405,0.057278046810517444,0.0887932867942692,0.3200832027646563,0.08231743521448819,0.18531132791637997,0.0648062050822747,0.14487976546189707,0.055057638863024685,0.47507085884017414,0.04310951076659817,1.7756194511260408,0.033089014986960236,0.4279007026432774,0.028679944484806198,0.40768492141603596,UDP_Congestion_2_range50-flw2-rtt,T,T
0,0.12153589859792635,0.5366666666666666,0.07790448504583632,0.6166666666666666,0.06710479799847695,0.06333333333333332,0.05714730079432917,0.15666666666666665,0.055919129367477,0.10999999999999999,0.05545427897055581,0.26333333333333336,0.048349454618003954,0.37,0.038271333188034995,1.1833333333333333,0.03674566354584371,0.7233333333333333,UDP_Congestion_6_range50-flw0-rtt,T,T
1,0.12617559241369997,0.538934088126703,0.08299029316086626,0.6192720888412425,0.05483609737758169,0.06360091723234383,0.050445193728839356,0.2644459190186928,0.05006291184506515,0.15732858473264,0.04877386386005188,0.11046475098249192,0.043809041273901554,0.3715632533047456,0.0393383517837104,1.1816380938430195,0.03637535146626927,0.719694589734417,UDP_Congestion_6_range50-flw1-rtt,T,T
2,0.07295587768378077,0.6432374010420514,0.0652270151951797,0.5624117590262963,0.062351732112708745,0.06398696659580616,0.06126011878840118,0.1717544892834797,0.04647398891916567,0.11787072793964293,0.037878489255640135,0.4546442363386227,0.036993990290569864,0.6028245800341738,0.03474202522166027,1.1955459548163783,0.03243827166876854,0.27952201197115323,UDP_Congestion_6_range50-flw2-rtt,T,T
