2 0.027154000 1
6 0.079742000 1440
7 0.080938000 2880
18 0.118081000 1440
20 0.119022000 2880
23 0.120481000 4320
72 0.156166000 2880
75 0.157361000 4320
77 0.158556000 5760
127 0.193281000 1440
129 0.194250000 2880
132 0.195681000 4320
134 0.196641000 5760
137 0.198081000 7200
139 0.199031000 8640
188 0.231366000 1440
192 0.232561000 2880
194 0.233756000 4320
197 0.234951000 5760
199 0.236146000 7200
202 0.237342000 8640
204 0.238537000 10080
207 0.239732000 11520
210 0.240927000 12960
256 0.269450000 2880
259 0.270881000 4320
261 0.271841000 5760
264 0.273281000 7200
266 0.274231000 8640
269 0.275681000 10080
272 0.276622000 11520
276 0.278081000 12960
278 0.279012000 14400
282 0.280481000 15840
284 0.281402000 17280
286 0.282598000 18720
331 0.306340000 2880
334 0.307681000 4320
336 0.308730000 5760
339 0.310081000 7200
341 0.311121000 8640
344 0.312481000 10080
346 0.313511000 11520
349 0.314881000 12960
352 0.315902000 14400
355 0.317281000 15840
358 0.318292000 17280
361 0.319681000 18720
364 0.320682000 20160
367 0.322081000 21600
370 0.323073000 23040
373 0.324481000 24480
375 0.325463000 25920
378 0.326881000 27360
415 0.343230000 8640
418 0.344481000 10080
421 0.345620000 8640
426 0.346966000 7200
429 0.348039000 8640
433 0.349385000 10080
435 0.350401000 11520
438 0.351681000 12960
440 0.352791000 14400
444 0.354081000 15840
446 0.355182000 17280
450 0.356481000 18720
452 0.357572000 20160
456 0.358881000 21600
458 0.359962000 23040
462 0.361281000 24480
464 0.362353000 25920
467 0.363681000 27360
470 0.364743000 25920
473 0.366081000 27360
476 0.367134000 25920
479 0.368481000 27360
484 0.369849000 25920
488 0.371279000 27360
492 0.372351000 25920
496 0.373697000 27360
500 0.374768000 25920
514 0.380119000 21600
519 0.381465000 20160
522 0.382537000 21600
527 0.383883000 20160
529 0.384900000 21600
532 0.386095000 23040
535 0.387290000 21600
538 0.388486000 23040
541 0.389681000 21600
545 0.390881000 23040
548 0.392071000 21600
553 0.393417000 23040
557 0.394489000 21600
562 0.395835000 23040
565 0.396852000 21600
568 0.398081000 23040
571 0.399242000 24480
574 0.400481000 25920
577 0.401633000 27360
581 0.402881000 25920
584 0.404023000 27360
588 0.405281000 25920
591 0.406738000 27360
596 0.408085000 25920
599 0.409156000 27360
604 0.410502000 25920
607 0.411574000 27360
612 0.412920000 25920
616 0.413991000 27360
621 0.415337000 25920
625 0.416409000 27360
630 0.417755000 25920
633 0.418826000 27360
638 0.420172000 25920
641 0.421244000 27360
646 0.422590000 25920
649 0.423662000 27360
654 0.425008000 25920
657 0.426079000 27360
662 0.427425000 25920
665 0.428098000 27360
668 0.429281000 28800
672 0.430318000 27360
675 0.431681000 28800
679 0.432708000 27360
682 0.434081000 28800
686 0.435098000 27360
689 0.436481000 28800
693 0.437489000 27360
697 0.438881000 28800
702 0.439952000 27360
706 0.441298000 28800
711 0.442370000 27360
717 0.444114000 25920
722 0.445584000 27360
727 0.446930000 25920
731 0.448002000 27360
736 0.449348000 25920
739 0.450419000 27360
744 0.451766000 25920
747 0.452837000 27360
752 0.454183000 25920
755 0.455255000 27360
760 0.456601000 25920
763 0.457672000 27360
768 0.459018000 25920
771 0.460090000 27360
776 0.461161000 25920
780 0.462507000 27360
785 0.463579000 25920
790 0.464925000 27360
795 0.465996000 25920
799 0.467343000 27360
804 0.468414000 25920
808 0.469760000 27360
813 0.470832000 25920
817 0.472178000 27360
822 0.473249000 25920
826 0.474595000 27360
831 0.475667000 25920
834 0.476615000 27360
836 0.477288000 28800
841 0.478235000 27360
843 0.479321000 28800
849 0.480879000 27360
852 0.481951000 28800
858 0.483297000 27360
861 0.484368000 28800
868 0.486113000 27360
874 0.487583000 25920
879 0.489327000 27360
885 0.490797000 25920
892 0.492542000 24480
896 0.494011000 25920
903 0.495756000 24480
909 0.497226000 23040
914 0.498970000 24480
918 0.500042000 23040
922 0.501388000 24480
926 0.502459000 23040
931 0.503806000 24480
935 0.504877000 23040
940 0.506223000 24480
944 0.507295000 23040
950 0.508641000 24480
954 0.509712000 23040
959 0.511058000 24480
964 0.512130000 23040
968 0.513476000 24480
972 0.514547000 25920
978 0.515894000 24480
981 0.516965000 25920
987 0.518311000 27360
991 0.519383000 25920
995 0.520729000 27360
1000 0.521800000 25920
1004 0.523146000 27360
1009 0.524218000 25920
1013 0.525564000 27360
1018 0.526635000 25920
1022 0.527981000 27360
1027 0.529053000 25920
1031 0.530399000 27360
1036 0.531471000 25920
1040 0.532817000 27360
1045 0.533888000 25920
1049 0.535234000 27360
1055 0.536704000 25920
1062 0.538449000 24480
1066 0.539919000 25920
1073 0.541663000 24480
1078 0.543133000 25920
1084 0.544877000 24480
1090 0.546347000 23040
1097 0.548092000 21600
1101 0.549562000 23040
1108 0.551306000 21600
1113 0.552776000 23040
1119 0.554521000 21600
1124 0.555592000 20160
1129 0.556938000 21600
1134 0.558010000 20160
1138 0.559356000 21600
1142 0.560427000 23040
1148 0.561773000 21600
1151 0.562845000 23040
1157 0.564191000 24480
1161 0.565262000 23040
1166 0.566609000 24480
1171 0.567680000 23040
1174 0.568752000 24480
1179 0.570098000 25920
1184 0.571169000 24480
1188 0.572515000 25920
1192 0.573587000 27360
1198 0.574933000 25920
1201 0.576004000 27360
1207 0.577350000 25920
1210 0.578422000 27360
1216 0.579768000 25920
1219 0.580839000 27360
1225 0.582186000 25920
1228 0.583257000 27360
1234 0.584603000 25920
1237 0.585675000 27360
1243 0.587021000 25920
1246 0.588092000 27360
1252 0.589438000 25920
1256 0.590908000 27360
1263 0.592653000 25920
1269 0.594123000 24480
1275 0.595867000 25920
1280 0.597337000 24480
1287 0.599082000 23040
1291 0.600551000 24480
1298 0.602296000 23040
1304 0.603766000 21600
1310 0.605510000 23040
1315 0.606980000 21600
1322 0.608725000 20160
1326 0.610195000 21600
1333 0.611664000 20160
1338 0.613409000 21600
1345 0.614879000 20160
1350 0.616623000 21600
1357 0.618093000 20160
1361 0.619439000 21600
1366 0.620511000 20160
1371 0.621857000 21600
1374 0.622928000 23040
1381 0.624275000 21600
1384 0.625346000 23040
1388 0.626418000 24480
1394 0.627764000 23040
1397 0.628835000 24480
1403 0.630181000 23040
1407 0.631253000 24480
1412 0.632599000 25920
1417 0.633670000 24480
1421 0.635016000 25920
1425 0.636088000 27360
1431 0.637434000 25920
1434 0.638505000 27360
1440 0.639852000 25920
1443 0.640923000 27360
1448 0.641995000 25920
1452 0.643341000 27360
1457 0.644412000 25920
1461 0.645758000 27360
1466 0.646830000 25920
1470 0.648176000 27360
1476 0.649646000 25920
1482 0.651390000 27360
1487 0.652860000 25920
1494 0.654605000 24480
1499 0.656075000 25920
1504 0.657544000 24480
1511 0.659289000 23040
1516 0.660759000 24480
1522 0.662503000 23040
1528 0.663973000 21600
1534 0.665718000 23040
1539 0.667188000 21600
1546 0.668932000 20160
1551 0.670402000 21600
1558 0.672146000 20160
1563 0.673616000 21600
1570 0.675361000 20160
1575 0.676831000 21600
1581 0.678301000 20160
1587 0.680045000 21600
1593 0.681515000 20160
1599 0.683260000 23040
1605 0.684729000 21600
1611 0.686474000 23040
1617 0.687944000 21600
1623 0.689688000 23040
1629 0.691158000 21600
1634 0.692504000 23040
1639 0.693576000 21600
1643 0.694922000 23040
1647 0.695993000 24480
1652 0.697065000 23040
1656 0.698411000 24480
1661 0.699482000 25920
1666 0.700829000 24480
1670 0.701900000 25920
1676 0.703246000 24480
