Time	size	received	dropped
1	0	434	0
2	0	1118	0
3	0	1859	0
4	0	2496	0
5	0	3132	0
6	0	3594	0
7	0	4234	0
8	0	4819	0
9	0	5354	0
10	0	6087	0
11	0	6575	0
12	0	7170	0
13	0	7868	0
14	0	8356	0
15	0	8997	0
16	0	9476	0
17	0	10069	0
18	0	10628	0
19	0	11135	0
20	0	11815	0
21	0	12329	0
22	0	12934	0
23	0	13633	0
24	0	14100	0
25	0	14741	0
26	0	15368	0
27	1	15901	0
28	0	16512	0
29	0	17000	0
30	0	17637	0
