Time	size	received	dropped
1	0	56	0
2	0	551	0
3	0	1111	0
4	0	1700	0
5	0	2309	0
6	0	2965	0
7	0	3638	0
8	0	4332	0
9	0	4765	0
10	0	5176	0
11	0	5611	0
12	0	6091	0
13	0	6585	0
14	0	7101	0
15	0	7660	0
16	0	8257	0
17	0	8882	0
18	1	9544	0
19	0	10223	0
20	0	10931	0
21	0	11690	0
22	0	12289	0
23	0	12679	0
24	0	13118	0
25	0	13593	0
26	0	14113	0
27	0	14638	0
28	0	15191	0
29	0	15789	0
30	0	16432	0
