Time	size	received	dropped
1	0	214	0
2	0	1050	0
3	0	1878	0
4	0	2690	0
5	0	3527	0
6	0	4363	0
7	0	5200	0
8	1	6037	0
9	0	6873	0
10	0	7710	0
11	1	8547	0
12	0	9383	0
13	0	10186	0
14	0	11022	0
15	0	11859	0
16	0	12696	0
17	0	13532	0
18	0	14369	0
19	0	15206	0
20	0	16043	0
21	0	16879	0
22	0	17682	0
23	0	18519	0
24	0	19355	0
25	0	20192	0
26	1	21029	0
27	0	21865	0
28	0	22702	0
29	1	23539	0
30	0	24375	0
