Time	size	received	dropped
1	0	1571	0
2	0	3470	0
3	0	4586	0
4	0	5663	0
5	0	7139	0
6	1	8748	0
7	0	10150	0
8	0	11284	0
9	0	12129	0
10	0	12821	0
11	0	13771	0
12	0	15005	0
13	1	15995	0
14	0	16973	0
15	0	18299	0
16	0	19699	0
17	0	20725	0
18	0	21952	0
19	0	23328	0
20	0	24454	0
21	0	25704	0
22	0	27012	0
23	0	28282	0
24	0	29798	0
25	0	30912	0
26	0	31888	0
27	0	33069	0
28	0	34165	0
29	0	35196	0
30	0	36470	0
