Time	size	received	dropped
1	0	619	0
2	0	1374	0
3	0	1778	0
4	0	2588	0
5	0	3419	0
6	0	4255	0
7	0	5092	0
8	13	5941	0
9	7	6772	0
10	1	7603	0
11	1	8439	0
12	0	9275	0
13	1	10112	0
14	0	10948	0
15	1	11785	0
16	1	12622	0
17	1	13458	0
18	0	14294	0
19	0	15131	0
20	0	15967	0
21	0	16804	0
22	3	17643	0
23	10	18487	0
24	5	19318	0
25	2	20152	0
26	1	20988	0
27	1	21824	0
28	1	22661	0
29	0	23497	0
30	1	24334	0
