Time	size	received	dropped
1	1	337	0
2	0	1079	0
3	0	1794	0
4	0	2554	0
5	0	3139	0
6	0	3663	0
7	0	4286	0
8	0	5005	0
9	0	5632	0
10	0	6114	0
11	0	6685	0
12	0	7399	0
13	7	8138	0
14	7	8974	0
15	0	9802	0
16	2	10627	0
17	0	11236	0
18	0	11867	0
19	0	12643	0
20	0	13443	0
21	0	14050	0
22	0	14602	0
23	0	15272	0
24	0	16041	0
25	0	16768	0
26	0	17293	0
27	0	17847	0
28	0	18589	0
29	0	19348	0
30	0	19915	0
