Time	size	received	dropped
1	0	26	0
2	0	461	0
3	0	1096	0
4	0	1727	0
5	0	2413	0
6	0	3119	0
7	0	3659	0
8	0	4041	0
9	0	4456	0
10	0	4904	0
11	0	5384	0
12	0	5911	0
13	0	6446	0
14	2	7065	0
15	0	7699	0
16	0	8325	0
17	1	9016	0
18	0	9701	0
19	0	10114	0
20	0	10490	0
21	0	10916	0
22	0	11368	0
23	0	11867	0
24	0	12389	0
25	0	12931	0
26	0	13540	0
27	0	14142	0
28	3	14816	0
29	0	15482	0
30	2	16213	0
