Time	size	received	dropped
1	0	549	0
2	1	1385	0
3	0	1802	0
4	0	2035	0
5	0	2336	0
6	0	2728	0
7	0	2991	0
8	0	3168	0
9	0	3243	0
10	0	3391	0
11	0	3676	0
12	0	4026	0
13	0	4620	0
14	0	5207	0
15	0	5435	0
16	0	5739	0
17	0	6285	0
18	0	6653	0
19	0	6825	0
20	0	7146	0
21	0	7497	0
22	0	7944	0
23	0	8208	0
24	0	8407	0
25	0	8553	0
26	0	8771	0
27	0	8983	0
28	0	9213	0
29	0	9456	0
30	0	9554	0
