Time	size	received	dropped
1	0	125	0
2	0	765	0
3	0	1207	0
4	0	1698	0
5	0	2230	0
6	0	2808	0
7	0	3430	0
8	0	4089	0
9	0	4800	0
10	0	5560	0
11	0	6148	0
12	0	6585	0
13	0	7051	0
14	0	7586	0
15	0	8145	0
16	0	8745	0
17	0	9389	0
18	0	10066	0
19	0	10547	0
20	0	10992	0
21	0	11447	0
22	0	11952	0
23	0	12532	0
24	0	13117	0
25	0	13743	0
26	0	14416	0
27	0	15105	0
28	0	15464	0
29	0	15883	0
30	0	16330	0
