1	1.41696
2	6.7392
3	5.54112
4	5.67936
5	6.08256
6	6.65856
7	7.1424
8	7.61472
9	8.1792
10	8.74368
11	6.87744
12	4.98816
13	5.34528
14	6.15168
15	6.4512
16	6.90048
17	7.39584
18	7.81056
19	5.56416
20	5.14944
21	5.21856
22	5.79456
23	6.70464
24	6.7392
25	7.2
26	7.72992
27	7.28064
28	4.8384
29	4.79232
30	5.16096
