,0,1,2,3,4,name,label,pred
6,0.2946277338416856,0.04333333333333333,0.10984951031739668,0.15666666666666665,2082.0,Link_Error_0_range50-flw0-rtt,L,L
7,0.22034856734189556,0.09712059863261564,0.1542726358869715,0.18419423878599517,2082.0,Link_Error_0_range50-flw1-rtt,L,L
8,0.2362133804285677,0.09078137648976861,0.22132173870388105,0.13785320133631532,2082.0,Link_Error_0_range50-flw2-rtt,L,L
3,0.1482921519118241,0.13666666666666666,0.1343581953202899,0.21,2651.0,Link_Error_1_range50-flw0-rtt,L,L
4,0.26673465397366747,0.06369473086679847,0.17278523041974123,0.20449360962498458,2651.0,Link_Error_1_range50-flw1-rtt,L,L
5,0.08880607607162505,0.17157977502392613,0.07713159208654825,0.057193258341308714,2651.0,Link_Error_1_range50-flw2-rtt,L,L
21,0.24987401214091975,0.08999999999999998,0.12300741874675196,0.18999999999999997,3136.0,Link_Error_4_range50-flw0-rtt,L,L
22,0.2517213984289615,0.31804717161822027,0.14552510554403014,0.1640453832557136,3136.0,Link_Error_4_range50-flw1-rtt,L,T
23,0.25133606070635595,0.06387962765035735,0.15975322927807542,0.10422465564005673,3136.0,Link_Error_4_range50-flw2-rtt,L,L
24,0.7803203543239953,0.04333333333333333,0.12384256791815923,0.08999999999999998,1669.0,Normal_4_range50-flw0-rtt,N,N
25,0.6192919954090449,0.10389511848115525,0.158518513582218,0.2111416923971865,1669.0,Normal_4_range50-flw1-rtt,N,N
26,0.605740091384786,0.10424448924117848,0.16049686168965843,0.2051262530229641,1669.0,Normal_4_range50-flw2-rtt,N,N
18,0.6218253058115922,0.08999999999999998,0.2149891667577417,0.18333333333333332,1780.0,Normal_5_range50-flw0-rtt,N,N
19,0.5861913866514838,0.11726949834085437,0.22590234922126856,0.23788955377716173,1780.0,Normal_5_range50-flw1-rtt,N,N
20,0.5981044222942331,0.11095501570971719,0.19759987360798945,0.21854775821610964,1780.0,Normal_5_range50-flw2-rtt,N,N
12,0.577115556695574,0.12333333333333332,0.20742746590065025,0.24333333333333332,1756.0,Normal_8_range50-flw0-rtt,N,N
13,0.6519665815744221,0.09051356491597677,0.245397649758686,0.17767477557580627,1756.0,Normal_8_range50-flw1-rtt,N,N
14,0.7806672455961404,0.04380381108656264,0.12315374966789124,0.09097714610286087,1756.0,Normal_8_range50-flw2-rtt,N,N
15,0.10700017930156976,0.5366666666666666,0.09638821582307107,0.18333333333333332,2246.0,TCP_Congestion_0_range50-flw0-rtt,T,T
16,0.19342868142914169,0.5462140114080984,0.07324738533303272,0.20441137850241722,2246.0,TCP_Congestion_0_range50-flw1-rtt,T,T
17,0.24999286885854316,0.548714706493345,0.06628633242822499,0.5015858359969841,2246.0,TCP_Congestion_0_range50-flw2-rtt,T,T
0,0.12432781482746624,0.36333333333333334,0.09723782851016638,0.2966666666666667,1995.0,TCP_Congestion_1_range50-flw0-rtt,T,T
1,0.10860771139019025,0.3116018098771273,0.08291077941224567,0.21778621120444383,1995.0,TCP_Congestion_1_range50-flw1-rtt,T,T
2,0.13136642773835014,0.7513532022791406,0.11022434146534213,0.7041830460822439,1995.0,TCP_Congestion_1_range50-flw2-rtt,T,T
9,0.23625123462739805,0.5233333333333333,0.07954799183871972,0.4033333333333333,2004.0,TCP_Congestion_3_range50-flw0-rtt,T,T
10,0.3210381072060153,0.5264608088657877,0.06891308956978358,0.47951525903062203,2004.0,TCP_Congestion_3_range50-flw1-rtt,T,T
11,0.44482384446306006,0.5285166191377617,0.07246906787932397,0.4813877486414009,2004.0,TCP_Congestion_3_range50-flw2-rtt,T,T
