Time	size	received	dropped
1	0	518	0
2	0	1307	0
3	0	2144	0
4	1	2981	0
5	0	3817	0
6	0	4644	0
7	0	5387	0
8	1	6224	0
9	0	7060	0
10	0	7896	0
11	0	8726	0
12	0	9545	0
13	1	10302	0
14	0	11061	0
15	0	11898	0
16	1	12685	0
17	1	13378	0
18	0	13964	0
19	0	14681	0
20	0	15436	0
21	0	16095	0
22	0	16866	0
23	0	17627	0
24	0	18267	0
25	0	19013	0
26	0	19577	0
27	0	20362	0
28	0	21146	0
29	0	21866	0
30	0	22253	0
