,0,1,2,3,4,5,6,7,name,label,pred
12,0.14749287926008786,0.2966666666666667,0.11975858360818027,0.42333333333333334,0.11590188321371309,0.83,0.10437796246922061,0.5366666666666666,Link_Error_0005_2_range10-flw0-rtt,L,L
13,0.08432271363434117,0.3715632533047456,0.054766635545463446,0.24436141884005788,0.051330018395074596,0.5255444213409464,0.04554085737949586,0.2845304191973277,Link_Error_0005_2_range10-flw1-rtt,L,L
14,0.1171024004790296,0.2586341570472954,0.06930776816084644,0.13771429141479366,0.062163464479225924,0.5340627398768828,0.05425676265427229,0.4601672664347983,Link_Error_0005_2_range10-flw2-rtt,L,L
18,0.08593440615243596,0.18333333333333332,0.08557932303368111,0.27,0.07436042906164642,0.41,0.07400544619677045,0.10333333333333332,Link_Error_0005_4_range10-flw0-rtt,L,L
19,0.09433746939433524,0.3849786937726483,0.05397420216047114,0.2845494693102183,0.052684350775158914,0.10377686527784433,0.049451306752107814,0.15064383669364498,Link_Error_0005_4_range10-flw1-rtt,L,L
20,0.12845424952285023,0.27886240132848705,0.10492543794650044,0.13775130668033697,0.08896324021427089,0.4401322237835157,0.0812186038579494,0.35949731255600137,Link_Error_0005_4_range10-flw2-rtt,L,L
24,0.15863618554118722,0.18999999999999997,0.13668242418308343,0.45666666666666667,0.13141828988298718,0.5833333333333333,0.0771066557898363,0.5233333333333333,Link_Error_0005_5_range10-flw0-rtt,L,L
25,0.11194491458299378,0.05690227432700258,0.07215139054869497,0.6326194028119698,0.06100081007737048,0.759812721895858,0.055788073132434154,0.8066734184004484,Link_Error_0005_5_range10-flw1-rtt,L,T
26,0.08995112750366203,0.4736346247468448,0.05333353287348134,0.24521508940794093,0.04440117520907259,0.3325519705669336,0.041698771514021765,0.41988885172592627,Link_Error_0005_5_range10-flw2-rtt,L,L
0,0.47514759379101645,0.17666666666666664,0.07482971073828595,0.12333333333333332,0.06021444684103378,0.35,0.05331613438912524,0.08999999999999998,Normal_3_range10-flw0-rtt,N,N
1,0.4705268370365323,0.17744872460068428,0.07565931286046525,0.12387929830613809,0.06175766560499574,0.3515493600579594,0.051590208147347855,0.0903984068720467,Normal_3_range10-flw1-rtt,N,N
2,0.5874374736544345,0.1579206460849472,0.14860399598053747,0.31920130591638274,0.0701815476804463,0.4804819657478182,0.04152822250505162,0.6417626255792537,Normal_3_range10-flw2-rtt,N,N
6,0.573019601404037,0.18333333333333332,0.14915221481573446,0.37666666666666665,0.07002966154617847,0.5633333333333332,0.04563002246981991,0.7499999999999999,Normal_8_range10-flw0-rtt,N,N
7,0.47084373172932753,0.17744974054169443,0.07554722259333731,0.12388000754797536,0.06190093864184617,0.35155137277128146,0.05145621364172896,0.09039892442690094,Normal_8_range10-flw1-rtt,N,N
8,0.6003091705943192,0.17133899712866074,0.14581611644104106,0.34603758243631483,0.06793926794987856,0.520736167743969,0.06149181695773361,0.12430476262275388,Normal_8_range10-flw2-rtt,N,N
21,0.47537496521308675,0.17666666666666664,0.07480425956007677,0.12333333333333332,0.06026154761407928,0.35,0.05322191729726121,0.08999999999999998,Normal_9_range10-flw0-rtt,N,N
22,0.585253673266333,0.15739180744833625,0.14628777456964268,0.3181323767572754,0.07100420634742416,0.48557046978742036,0.039786951131095816,0.6396135153751537,Normal_9_range10-flw1-rtt,N,N
23,0.5921110130372428,0.2115813377602866,0.16088435302880344,0.4332379773186821,0.07297566652227847,0.6481777490116717,0.040417741634182595,0.8631175207046612,Normal_9_range10-flw2-rtt,N,N
15,0.09000682494573503,0.36333333333333334,0.05100149924197503,0.5099999999999999,0.046861453438829886,1.25,0.04393447414489899,1.6099999999999999,TCP_Congestion_1_range10-flw0-rtt,T,T
16,0.11865548659099723,0.5121204689430232,0.04203862884202201,1.6099996441934261,0.04156443888576361,1.107920753072815,0.03752240153457062,0.8133678036153899,TCP_Congestion_1_range10-flw1-rtt,T,T
17,0.06407968430340004,1.622450523068979,0.05965739685494195,0.393015965215467,0.05515495645682625,0.769236376361897,0.04252596134476383,1.3805945444748455,TCP_Congestion_1_range10-flw2-rtt,T,T
3,0.08020274992693763,0.4766666666666667,0.05753746331441768,1.6033333333333333,0.05638788017982679,0.41,0.0391681448996427,0.6699999999999999,TCP_Congestion_3_range10-flw0-rtt,T,T
4,0.06073015783324932,0.49207025437655494,0.05567282718910957,1.6034125975943525,0.05009084778107288,0.672830755984269,0.04216555273356159,1.3155347617005857,TCP_Congestion_3_range10-flw1-rtt,T,T
5,0.06652496547882877,0.7493917157198993,0.05929005476436553,1.08544181245528,0.052754048113732195,0.9711847795652506,0.05053226271297907,0.7090657041116536,TCP_Congestion_3_range10-flw2-rtt,T,T
9,0.03868874171016264,0.36333333333333334,0.036956790128555295,1.15,0.035843934344662716,1.47,0.03102809755464583,0.5033333333333333,TCP_Congestion_8_range10-flw0-rtt,T,T
10,0.07875636434042621,0.3314386314758295,0.0647047834110999,0.41178739062148517,0.04333059499664158,0.25778560225897856,0.03810540497392022,0.37161301104865735,TCP_Congestion_8_range10-flw1-rtt,T,L
11,0.09184164888003142,1.4483605851954764,0.08824380385474799,0.3326860740936245,0.08633284483146193,0.28563955856523315,0.059053632237784294,0.6552907520025937,TCP_Congestion_8_range10-flw2-rtt,T,T
