,0,1,2,3,4,5,6,7,name,label,pred
12,0.14749287926008786,0.2966666666666667,0.11975858360818027,0.42333333333333334,0.11590188321371309,0.83,0.10437796246922061,0.5366666666666666,Link_Error_0005_2_range10-flw0-rtt,L,L
13,0.08432271363434117,0.3715632533047456,0.054766635545463446,0.24436141884005788,0.051330018395074596,0.5255444213409464,0.04554085737949586,0.2845304191973277,Link_Error_0005_2_range10-flw1-rtt,L,L
14,0.1171024004790296,0.2586341570472954,0.06930776816084644,0.13771429141479366,0.062163464479225924,0.5340627398768828,0.05425676265427229,0.4601672664347983,Link_Error_0005_2_range10-flw2-rtt,L,L
18,0.15863618554118722,0.18999999999999997,0.13668242418308343,0.45666666666666667,0.13141828988298718,0.5833333333333333,0.0771066557898363,0.5233333333333333,Link_Error_0005_5_range10-flw0-rtt,L,L
19,0.11194491458299378,0.05690227432700258,0.07215139054869497,0.6326194028119698,0.06100081007737048,0.759812721895858,0.055788073132434154,0.8066734184004484,Link_Error_0005_5_range10-flw1-rtt,L,T
20,0.08995112750366203,0.4736346247468448,0.05333353287348134,0.24521508940794093,0.04440117520907259,0.3325519705669336,0.041698771514021765,0.41988885172592627,Link_Error_0005_5_range10-flw2-rtt,L,L
0,0.18691386549006891,0.15666666666666665,0.17698511370326966,0.19666666666666666,0.1538420654129435,0.08333333333333331,0.13810072536860651,0.43666666666666665,Link_Error_0005_6_range10-flw0-rtt,L,L
1,0.0810687763839733,0.11718379092376047,0.05513076327815054,0.17744974054169443,0.0449964925792247,0.6997546372304554,0.0347143541693839,0.07031027455425629,Link_Error_0005_6_range10-flw1-rtt,L,L
2,0.09726439214610857,0.14450105114433237,0.050542435287170846,0.5208758820318958,0.04403110885699614,0.35957238308008294,0.04063476573568409,0.043686364299449325,Link_Error_0005_6_range10-flw2-rtt,L,L
24,0.5914065024518609,0.15,0.1593039428911567,0.30333333333333334,0.06930456293856016,0.45666666666666667,0.04614779780460426,0.6099999999999999,Normal_1_range10-flw0-rtt,N,N
25,0.5854662963974709,0.15739180744833625,0.1463828670736421,0.3181323767572754,0.07107247746399802,0.48557046978742036,0.0398012187397651,0.6396135153751537,Normal_1_range10-flw1-rtt,N,N
26,0.5875319115989763,0.1579206460849472,0.14861280414320407,0.31920130591638274,0.07021867869819877,0.4804819657478182,0.04151964519052118,0.6417626255792537,Normal_1_range10-flw2-rtt,N,N
3,0.5918353318887168,0.15,0.15902816750573,0.30333333333333334,0.06899720717399725,0.45666666666666667,0.0490173743995494,0.10333333333333332,Normal_6_range10-flw0-rtt,N,N
4,0.5929254371935974,0.16407834198366628,0.12203962569659911,0.33150522155883594,0.0630719403174293,0.49223502595099883,0.044598638628952324,0.6596619055261685,Normal_6_range10-flw1-rtt,N,N
5,0.5874884076827961,0.1579206460849472,0.14859595909539483,0.31920130591638274,0.07021011872544415,0.4804819657478182,0.04151796717961604,0.6417626255792537,Normal_6_range10-flw2-rtt,N,N
21,0.47537496521308675,0.17666666666666664,0.07480425956007677,0.12333333333333332,0.06026154761407928,0.35,0.05322191729726121,0.08999999999999998,Normal_9_range10-flw0-rtt,N,N
22,0.585253673266333,0.15739180744833625,0.14628777456964268,0.3181323767572754,0.07100420634742416,0.48557046978742036,0.039786951131095816,0.6396135153751537,Normal_9_range10-flw1-rtt,N,N
23,0.5921110130372428,0.2115813377602866,0.16088435302880344,0.4332379773186821,0.07297566652227847,0.6481777490116717,0.040417741634182595,0.8631175207046612,Normal_9_range10-flw2-rtt,N,N
15,0.10037237285747526,0.37666666666666665,0.07273887574197947,1.2966666666666666,0.05704373248225912,0.33,0.039936921592217595,0.59,TCP_Congestion_5_range10-flw0-rtt,T,T
16,0.060272956751404344,0.59277055027493,0.05997941853877721,1.2759637268629849,0.05977859329582101,0.3181536851758099,0.053449961263658426,0.3985293530096987,TCP_Congestion_5_range10-flw1-rtt,T,T
17,0.13653022536979648,1.2870582462409919,0.06888171392640641,0.27891862777546295,0.06831810078307816,0.5813605133151216,0.04748497938689648,0.3998953819913264,TCP_Congestion_5_range10-flw2-rtt,T,L
6,0.09288823119902406,0.49,0.06118346033440823,1.4766666666666666,0.053004819882334436,1.5766666666666667,0.04855548601796542,0.37666666666666665,TCP_Congestion_7_range10-flw0-rtt,T,T
7,0.05399014377878553,1.5903423431193402,0.040534887686528596,0.09709458515886499,0.040132992069073364,1.6372155911270683,0.03919786974015096,0.7265353441197827,TCP_Congestion_7_range10-flw1-rtt,T,T
8,0.06676969366915371,0.2721976969856928,0.05176746276880903,0.8233140217468485,0.050836478272945705,0.594802374894662,0.04644971159885174,1.5895001317806503,TCP_Congestion_7_range10-flw2-rtt,T,T
9,0.05355504513532245,1.4633333333333334,0.05292886942293209,0.9099999999999999,0.03770596053768747,0.35,0.03625512744916511,0.7233333333333333,TCP_Congestion_9_range10-flw0-rtt,T,T
10,0.05930054545820566,1.4629190363360636,0.0559041283184267,0.29124475094104696,0.05470414806414619,0.4050645386651343,0.052634800945008595,0.8268672814073403,TCP_Congestion_9_range10-flw1-rtt,T,T
11,0.09150965697429897,0.9105637252983128,0.07651185457601381,0.7291229829879479,0.05427941864359009,1.4683260072153603,0.04610123350418276,0.6417626255792537,TCP_Congestion_9_range10-flw2-rtt,T,T
