1	0.39168
2	4.36608
3	5.86368
4	6.05952
5	6.17472
6	6.86592
7	6.84288
8	7.0848
9	4.18176
10	3.87072
11	4.11264
12	4.59648
13	4.67712
14	5.19552
15	5.2992
16	5.61024
17	6.03648
18	6.048
19	6.65856
20	6.78528
21	7.0272
22	7.40736
23	7.81056
24	6.64704
25	4.88448
26	4.34304
27	4.4928
28	4.96512
29	5.02272
30	5.6448
