Time	size	received	dropped
1	12	905	0
2	3	2569	0
3	40	4279	0
4	31	5943	0
5	23	7609	0
6	35	9294	0
7	22	10954	0
8	40	12646	0
9	40	14319	0
10	25	15978	0
11	40	17666	0
12	33	19332	0
13	19	20992	0
14	37	22683	0
15	20	24339	0
16	40	26033	0
17	34	27700	0
18	40	29379	0
19	39	31052	0
20	30	32716	0
21	29	34389	0
22	40	36073	0
23	31	37737	0
24	40	39420	0
25	40	41093	0
26	27	42753	0
27	40	44440	0
28	32	46105	0
29	24	47770	0
30	38	49458	0
