Time	size	received	dropped
1	0	291	0
2	1	678	0
3	0	1382	0
4	0	2012	0
5	0	2376	0
6	0	2709	0
7	0	2966	0
8	0	3205	0
9	0	3667	0
10	0	3991	0
11	0	4211	0
12	0	4805	0
13	0	5197	0
14	0	5509	0
15	0	5749	0
16	0	6345	0
17	0	6561	0
18	0	6683	0
19	0	7002	0
20	0	7762	0
21	0	8177	0
22	0	8333	0
23	0	8650	0
24	0	8881	0
25	0	9104	0
26	0	9280	0
27	0	9391	0
28	0	9757	0
29	0	10045	0
30	0	10269	0
