1	4.65408
2	3.47904
3	3.37536
4	2.10816
5	4.42368
6	2.94912
7	2.02752
8	2.304
9	1.17504
10	2.8224
11	1.96992
12	1.9008
13	3.37536
14	5.82912
15	1.5552
16	1.99296
17	4.27392
18	3.55968
19	3.08736
20	2.592
21	3.12192
22	1.92384
23	1.34784
24	2.20032
25	2.67264
26	2.16576
27	2.46528
28	2.73024
29	2.00448
30	2.37312
