1	0.27648
2	5.27616
3	9.58464
4	9.64224
5	9.64224
6	9.63072
7	9.64224
8	9.64224
9	7.488
10	7.2576
11	7.91424
12	8.08704
13	8.61696
14	8.9856
15	9.3888
16	9.63072
17	9.64224
18	9.64224
19	9.63072
20	9.64224
21	9.64224
22	9.63072
23	9.64224
24	9.64224
25	9.63072
26	9.64224
27	9.64224
28	9.63072
29	8.66304
30	7.09632
