Time	size	received	dropped
1	0	26	0
2	0	493	0
3	0	1330	0
4	0	2166	0
5	0	3003	0
6	0	3840	0
7	0	4677	0
8	1	5514	0
9	0	6164	0
10	0	6793	0
11	0	7480	0
12	1	8183	0
13	0	8925	0
14	0	9711	0
15	0	10525	0
16	0	11362	0
17	0	12198	0
18	0	13035	0
19	0	13872	0
20	0	14708	0
21	0	15545	0
22	0	16382	0
23	0	17218	0
24	0	18055	0
25	0	18892	0
26	0	19728	0
27	0	20565	0
28	0	21402	0
29	0	22144	0
30	0	22769	0
