Time	size	received	dropped
1	0	125	0
2	0	936	0
3	0	1773	0
4	0	2610	0
5	1	3447	0
6	0	4131	0
7	0	4855	0
8	0	5636	0
9	0	6466	0
10	1	7303	0
11	0	8139	0
12	0	8976	0
13	1	9813	0
14	0	10649	0
15	0	11486	0
16	1	12323	0
17	1	13160	0
18	0	13996	0
19	1	14833	0
20	0	15621	0
21	0	16309	0
22	0	17057	0
23	0	17869	0
24	0	18706	0
25	0	19542	0
26	0	20379	0
27	0	21216	0
28	0	22052	0
29	0	22889	0
30	0	23726	0
