,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,name,label,pred
0,0.24987401214091975,0.08999999999999998,0.12300741874675196,0.18999999999999997,0.09823679031016146,0.33666666666666667,0.09634507571499629,0.29,0.06765022907724862,0.23666666666666664,0.0624852114955538,0.48333333333333334,0.05613813712838596,0.4166666666666667,0.03863695838549327,0.3833333333333333,0.028574403371669724,0.5633333333333332,0.023770548583215496,0.13666666666666666,Link_Error_4_range50-flw0-rtt,L,L
1,0.2517213984289615,0.31804717161822027,0.14552510554403014,0.1640453832557136,0.11241550505695845,0.11717527375408116,0.07440506603900283,0.24439414240136925,0.06691348203088691,0.03682651460842551,0.060483956631193464,0.43857031033670374,0.056881768859978914,0.07030516425244869,0.04880182774885364,0.47204895998072693,0.04757688481137875,0.7465738870617171,0.020931468791679963,0.1975240328997368,Link_Error_4_range50-flw1-rtt,L,T
2,0.25133606070635595,0.06387962765035735,0.15975322927807542,0.10422465564005673,0.15022150379181246,0.15801802629298925,0.14129170825137766,0.19836305428268863,0.1101700573537994,0.238708082272388,0.08991394736931371,0.2656047675988542,0.07919656272041653,0.3597431662414861,0.048458003605450335,0.44715739355250145,0.04699575814382393,0.4135365368944186,0.03134271807119246,0.4875024215422008,Link_Error_4_range50-flw2-rtt,L,L
24,0.17850810985565316,0.04333333333333333,0.13850207764143205,0.12333333333333332,0.12342917503652585,0.19666666666666666,0.11655503673694348,0.17666666666666664,0.11620237936659296,0.24999999999999997,0.08607028458724508,0.2833333333333333,0.06514884264942068,0.3433333333333333,0.05311407401071718,1.3699999999999999,0.047617042601407734,1.4166666666666667,0.046722890962859066,1.3033333333333332,Link_Error_6_range50-flw0-rtt,L,L
25,0.5025535092208699,0.036831446876849,0.1721997866328367,0.08370783381102045,0.08465003895069022,0.2511235014330614,0.06480853355239266,0.1305842207451919,0.05953227151153586,0.17076398097448173,0.04798527997181248,0.2846066349574695,0.03050088434989578,0.3582695287111676,0.017362338500811196,0.5390784497429717,0.012025696971610735,0.5993480900869064,0.010691882053497024,0.847123278167527,Link_Error_6_range50-flw1-rtt,L,N
26,0.33031315950732815,0.06391757619975898,0.2862842571418454,0.1042865716943436,0.2589288070378755,0.1311992353574,0.23442531405724062,0.1715682308519846,0.17637259052833493,0.21193722634656922,0.10217062233435512,0.24557805592538975,0.04137540917444499,0.28594705141997434,0.01531296103180453,0.31958788099879487,0.01122893967396385,0.5954426835451231,0.01097849771757021,0.5550736880505385,Link_Error_6_range50-flw2-rtt,L,L
27,0.3177258069000951,0.06333333333333332,0.26064389632046414,0.11666666666666665,0.16270069287589833,0.19666666666666666,0.11726832741342219,0.22999999999999998,0.0883461589758061,0.2966666666666667,0.08383067314002866,0.2833333333333333,0.04992614872309186,0.3433333333333333,0.034752944684985486,0.3833333333333333,0.01449257131966118,0.43,0.010821605291531975,0.5633333333333332,Link_Error_7_range50-flw0-rtt,L,L
28,0.44097750432933475,0.07715587865902948,0.22392463372377852,0.12412032653843873,0.14181080324716813,0.16437556757793237,0.02209990165581523,0.34552415225565375,0.021731770307013454,0.39248860013506304,0.016758835020214764,0.4528714616943035,0.011068055001093242,0.2985597043762445,0.008772799549345267,0.4998359095737127,0.008611334261183682,0.6071832190123625,0.008609005534655182,0.8755514926089868,Link_Error_7_range50-flw1-rtt,L,N
29,0.1013877915047222,0.05044427449581535,0.09463811459236858,0.2522213724790768,0.09312468891503065,0.29257679207572906,0.0927581718679277,0.10425150062468508,0.07809325837709025,0.21859185614853321,0.07508086271908833,0.34638401820459874,0.07130331017513432,0.17823643655188093,0.06728987638973678,0.38673943780125103,0.06386727778825935,0.13115511368911992,0.05552641808330139,0.4270948573979033,Link_Error_7_range50-flw2-rtt,L,L
30,0.7105115647868145,0.056666666666666664,0.2204783298481406,0.10333333333333332,0.09434511170572686,0.15,0.03302840293948335,0.21,0.019011729085238224,0.26333333333333336,0.015258433911628065,0.31666666666666665,0.012877052234821995,0.42333333333333334,0.011366665185238314,0.37,0.007477094513406601,0.47,0.005900346274897528,0.6299999999999999,Normal_2_range50-flw0-rtt,N,N
31,0.5970483937936988,0.11058320476360277,0.19144723986665274,0.21781540332224786,0.08762327168953236,0.3317496142908083,0.047447600906627314,0.05696710548428021,0.04050401332925939,0.43898181284945337,0.017872819991069905,0.5462140114080984,0.012773065226620639,0.2647294901916551,0.011649530426645578,0.15749729163301,0.010060571101924175,0.6601482223766589,0.009910296284472644,0.7740824333452193,Normal_2_range50-flw1-rtt,N,N
32,0.6170457180726924,0.10424448924117848,0.15548084059136932,0.2051262530229641,0.08496236442646522,0.299282565885964,0.047480437768548,0.15132264567267845,0.03900804477587656,0.40688978058653535,0.027129107059624624,0.2589298603732498,0.01258626614089331,0.05044088189089281,0.011336297097334885,0.5144969952871067,0.009594682327712708,0.716260522850678,0.007749016067888621,0.622104209987678,Normal_2_range50-flw2-rtt,N,N
