Time	size	received	dropped
1	0	281	0
2	0	914	0
3	0	1336	0
4	0	1849	0
5	0	2484	0
6	0	3036	0
7	0	3504	0
8	1	4094	0
9	0	4796	0
10	0	5235	0
11	0	5788	0
12	0	6465	0
13	0	7012	0
14	0	7512	0
15	0	8134	0
16	0	8828	0
17	0	9276	0
18	0	9850	0
19	1	10555	0
20	0	11086	0
21	0	11605	0
22	0	12243	0
23	0	12908	0
24	0	13361	0
25	0	13949	0
26	0	14665	0
27	0	15170	0
28	0	15702	0
29	0	16358	0
30	0	16986	0
