,0,1,2,3,name,label,pred
12,0.07103224447218291,0.12999999999999998,0.06652811135243622,0.16999999999999998,Link_Error_00025_3_range10-flw0-rtt,L,L
13,0.1164727083486265,0.3783594088258124,0.10780312767968718,0.036831446876849,Link_Error_00025_3_range10-flw1-rtt,L,L
14,0.09757403156392894,0.0907142751309536,0.062268829951434505,0.16462961042284174,Link_Error_00025_3_range10-flw2-rtt,L,L
18,0.07148640337862752,0.31666666666666665,0.06658457785152844,0.12999999999999998,Link_Error_00025_4_range10-flw0-rtt,L,L
19,0.05515386525145314,0.40501030550395956,0.052520757805704164,0.06359665954194406,Link_Error_00025_4_range10-flw1-rtt,L,L
20,0.11171387348996731,0.11088045363411189,0.09630785767886654,0.1579206460849472,Link_Error_00025_4_range10-flw2-rtt,L,L
21,0.08934588635583791,0.2833333333333333,0.04427952551710945,0.6966666666666665,Link_Error_00025_6_range10-flw0-rtt,L,T
22,0.1057664156967985,0.19759018342497664,0.08923517367049599,0.1306104602300693,Link_Error_00025_6_range10-flw1-rtt,L,L
23,0.09744719875455318,0.05037650899054443,0.08048609237611686,0.0973945840483859,Link_Error_00025_6_range10-flw2-rtt,L,L
3,0.5914766441223195,0.16999999999999998,0.13594174671255413,0.3433333333333333,Normal_0_range10-flw0-rtt,N,N
4,0.57646122693951,0.2041924184827881,0.14960477883386722,0.4184270870548937,Normal_0_range10-flw1-rtt,N,N
5,0.5934849625421289,0.21829820562569252,0.1492992628596986,0.439954845184088,Normal_0_range10-flw2-rtt,N,N
24,0.47514759379101645,0.17666666666666664,0.07482971073828595,0.12333333333333332,Normal_3_range10-flw0-rtt,N,N
25,0.4705268370365323,0.17744872460068428,0.07565931286046525,0.12387929830613809,Normal_3_range10-flw1-rtt,N,N
26,0.5874374736544345,0.1579206460849472,0.14860399598053747,0.31920130591638274,Normal_3_range10-flw2-rtt,N,N
0,0.573019601404037,0.18333333333333332,0.14915221481573446,0.37666666666666665,Normal_8_range10-flw0-rtt,N,N
1,0.47084373172932753,0.17744974054169443,0.07554722259333731,0.12388000754797536,Normal_8_range10-flw1-rtt,N,N
2,0.6003091705943192,0.17133899712866074,0.14581611644104106,0.34603758243631483,Normal_8_range10-flw2-rtt,N,N
6,0.08729392604669617,1.3766666666666667,0.05977856340398436,0.3566666666666667,TCP_Congestion_0_range10-flw0-rtt,T,T
7,0.09323486175417765,1.382853414558058,0.05350923703743432,0.37166278212093085,TCP_Congestion_0_range10-flw1-rtt,T,T
8,0.11149478607637481,1.3877789364257125,0.10995243865359429,1.078636897318774,TCP_Congestion_0_range10-flw2-rtt,T,T
15,0.08020274992693763,0.4766666666666667,0.05753746331441768,1.6033333333333333,TCP_Congestion_3_range10-flw0-rtt,T,T
16,0.06073015783324932,0.49207025437655494,0.05567282718910957,1.6034125975943525,TCP_Congestion_3_range10-flw1-rtt,T,T
17,0.06652496547882877,0.7493917157198993,0.05929005476436553,1.08544181245528,TCP_Congestion_3_range10-flw2-rtt,T,T
9,0.10037237285747526,0.37666666666666665,0.07273887574197947,1.2966666666666666,TCP_Congestion_5_range10-flw0-rtt,T,T
10,0.060272956751404344,0.59277055027493,0.05997941853877721,1.2759637268629849,TCP_Congestion_5_range10-flw1-rtt,T,T
11,0.13653022536979648,1.2870582462409919,0.06888171392640641,0.27891862777546295,TCP_Congestion_5_range10-flw2-rtt,T,T
