,0,1,name,label,pred
12,0.16502809440628605,0.2233333333333333,Link_Error_001_2_range10-flw0-rtt,L,L
13,0.08570949274456069,0.22429193463276031,Link_Error_001_2_range10-flw1-rtt,L,L
14,0.11219740038530386,0.22510579384347745,Link_Error_001_2_range10-flw2-rtt,L,L
9,0.1614979381015952,0.17666666666666664,Link_Error_001_4_range10-flw0-rtt,L,L
10,0.14206378484138213,0.3516199953633044,Link_Error_001_4_range10-flw1-rtt,L,T
11,0.11874741206411113,0.0907142751309536,Link_Error_001_4_range10-flw2-rtt,L,L
21,0.09429263594825514,0.59,Link_Error_001_6_range10-flw0-rtt,L,T
22,0.19805378983355473,0.27126787893937476,Link_Error_001_6_range10-flw1-rtt,L,L
23,0.11153255177315938,0.09744039864815894,Link_Error_001_6_range10-flw2-rtt,L,L
15,0.5914065024518609,0.15,Normal_1_range10-flw0-rtt,N,N
16,0.5854662963974709,0.15739180744833625,Normal_1_range10-flw1-rtt,N,N
17,0.5875319115989763,0.1579206460849472,Normal_1_range10-flw2-rtt,N,N
6,0.5785793939189001,0.21,Normal_4_range10-flw0-rtt,N,N
7,0.5878575603675156,0.15071447200215765,Normal_4_range10-flw1-rtt,N,N
8,0.5875666988719287,0.1579206460849472,Normal_4_range10-flw2-rtt,N,N
3,0.4753795280461344,0.17666666666666664,Normal_7_range10-flw0-rtt,N,N
4,0.5882940757787359,0.2175675194855981,Normal_7_range10-flw1-rtt,N,N
5,0.5700812221685895,0.14450001198005913,Normal_7_range10-flw2-rtt,N,N
24,0.0757548645395156,0.43666666666666665,TCP_Congestion_2_range10-flw0-rtt,T,T
25,0.05922258896383497,0.9878847488778552,TCP_Congestion_2_range10-flw1-rtt,T,T
26,0.05317327528832709,1.2462301119225492,TCP_Congestion_2_range10-flw2-rtt,T,T
0,0.08020274992693763,0.4766666666666667,TCP_Congestion_3_range10-flw0-rtt,T,T
1,0.06073015783324932,0.49207025437655494,TCP_Congestion_3_range10-flw1-rtt,T,T
2,0.06652496547882877,0.7493917157198993,TCP_Congestion_3_range10-flw2-rtt,T,T
18,0.11718951164775239,1.2033333333333334,TCP_Congestion_6_range10-flw0-rtt,T,T
19,0.11619105617375924,1.2090649865061982,TCP_Congestion_6_range10-flw1-rtt,T,T
20,0.15313185103551968,1.2131280075535196,TCP_Congestion_6_range10-flw2-rtt,T,T
