Time	size	received	dropped
1	1	183	0
2	0	1018	0
3	0	1688	0
4	0	1813	0
5	0	2174	0
6	0	2366	0
7	0	2518	0
8	0	2754	0
9	0	3069	0
10	0	3480	0
11	0	3765	0
12	0	3922	0
13	0	4146	0
14	0	4474	0
15	0	4818	0
16	0	5020	0
17	0	5160	0
18	0	5281	0
19	0	5368	0
20	0	5532	0
21	0	5778	0
22	0	6107	0
23	0	6529	0
24	0	7028	0
25	0	7309	0
26	0	7491	0
27	0	7757	0
28	0	8114	0
29	0	8546	0
30	0	9061	0
