Time	size	received	dropped
1	0	154	0
2	0	673	0
3	0	1211	0
4	3	1809	0
5	0	2462	0
6	0	3112	0
7	3	3776	0
8	0	4574	0
9	0	5357	0
10	0	6126	0
11	0	6739	0
12	0	7216	0
13	0	7697	0
14	0	8183	0
15	0	8759	0
16	0	9362	0
17	0	9960	0
18	0	10583	0
19	0	11319	0
20	0	12040	0
21	0	12747	0
22	0	13229	0
23	0	13670	0
24	0	14119	0
25	0	14581	0
26	0	15177	0
27	0	15764	0
28	0	16350	0
29	0	16961	0
30	0	17666	0
