Time	size	received	dropped
1	0	357	0
2	0	940	0
3	0	1481	0
4	0	2080	0
5	0	2756	0
6	0	3426	0
7	0	4061	0
8	0	4483	0
9	0	4919	0
10	0	5366	0
11	0	5902	0
12	0	6519	0
13	0	7135	0
14	0	7753	0
15	0	8196	0
16	0	8591	0
17	0	9002	0
18	0	9449	0
19	0	10005	0
20	0	10563	0
21	0	11127	0
22	0	11829	0
23	0	12558	0
24	0	13280	0
25	0	13983	0
26	0	14426	0
27	0	14893	0
28	0	15367	0
29	0	15886	0
30	0	16501	0
