Time	size	received	dropped
1	0	204	0
2	0	775	0
3	0	1369	0
4	0	1846	0
5	0	2190	0
6	0	2543	0
7	0	2918	0
8	0	3371	0
9	0	3826	0
10	0	4283	0
11	0	4807	0
12	0	5387	0
13	0	5963	0
14	0	6532	0
15	0	7187	0
16	0	7862	0
17	0	8526	0
18	0	9130	0
19	0	9511	0
20	0	9906	0
21	0	10308	0
22	0	10797	0
23	0	11301	0
24	0	11803	0
25	0	12311	0
26	1	12946	0
27	1	13565	0
28	0	14178	0
29	0	14722	0
30	0	15075	0
