Time	size	received	dropped
1	0	465	0
2	0	1030	0
3	0	1318	0
4	0	1649	0
5	0	1975	0
6	0	2227	0
7	0	2422	0
8	0	2544	0
9	0	2895	0
10	0	3257	0
11	0	3343	0
12	0	3450	0
13	0	3452	0
14	0	3539	0
15	0	3744	0
16	0	4070	0
17	0	4226	0
18	0	4409	0
19	0	4626	0
20	0	4767	0
21	0	4891	0
22	0	5062	0
23	0	5215	0
24	0	5432	0
25	0	5784	0
26	0	5985	0
27	0	6245	0
28	0	6360	0
29	0	6526	0
30	0	6919	0
