Time	size	received	dropped
1	0	8	0
2	0	56	0
3	0	317	0
4	0	630	0
5	0	951	0
6	0	1277	0
7	0	1605	0
8	0	1937	0
9	0	2273	0
10	0	2613	0
11	0	2966	0
12	0	3362	0
13	0	3772	0
14	0	4194	0
15	0	4627	0
16	0	5063	0
17	0	5500	0
18	0	5939	0
19	0	6378	0
20	0	6819	0
21	0	7289	0
22	0	7802	0
23	0	8324	0
24	0	8858	0
25	0	9400	0
26	0	9943	0
27	0	10482	0
28	0	11022	0
29	0	11559	0
30	0	12099	0
