2 0.097162000 1
13 0.430163000 1440
14 0.431359000 2880
25 0.608455000 1440
26 0.609650000 2880
27 0.610845000 4320
38 0.786746000 2880
39 0.787941000 4320
40 0.789136000 5760
56 0.963842000 1440
57 0.965037000 2880
58 0.966232000 4320
59 0.967427000 5760
60 0.968623000 7200
61 0.969818000 8640
83 1.142133000 1440
84 1.143328000 2880
85 1.144523000 4320
86 1.145719000 5760
87 1.146914000 7200
88 1.148109000 8640
89 1.149304000 10080
90 1.150499000 11520
91 1.151695000 12960
133 1.320424000 2880
135 1.321619000 4320
137 1.322815000 5760
139 1.324010000 7200
141 1.325205000 8640
143 1.326400000 10080
145 1.327595000 11520
147 1.328791000 12960
150 1.329986000 14400
151 1.331181000 15840
153 1.332376000 17280
154 1.333571000 18720
215 1.497520000 2880
216 1.498715000 4320
218 1.499911000 5760
219 1.501106000 7200
221 1.502301000 8640
222 1.503496000 10080
224 1.504691000 11520
225 1.505887000 12960
226 1.507082000 14400
228 1.508277000 15840
229 1.509472000 17280
231 1.510667000 18720
232 1.511863000 20160
234 1.513058000 21600
235 1.514253000 23040
237 1.515448000 24480
238 1.516643000 25920
239 1.517839000 27360
312 1.674616000 2880
313 1.675811000 4320
314 1.677007000 5760
315 1.678202000 7200
316 1.679397000 8640
317 1.680592000 10080
318 1.681787000 11520
319 1.682983000 12960
320 1.684178000 14400
321 1.685373000 15840
323 1.686568000 17280
325 1.687763000 18720
327 1.688959000 20160
329 1.690154000 21600
331 1.691349000 23040
333 1.692544000 24480
335 1.693739000 25920
337 1.694935000 27360
340 1.696130000 25920
342 1.697325000 27360
345 1.698520000 25920
347 1.699715000 27360
349 1.700911000 25920
350 1.702106000 27360
352 1.703301000 25920
353 1.704496000 27360
355 1.705691000 25920
465 1.851712000 1440
466 1.852907000 2880
467 1.854103000 4320
468 1.855298000 5760
469 1.856493000 7200
470 1.857688000 8640
471 1.858883000 10080
472 1.860079000 11520
473 1.861274000 12960
474 1.862469000 14400
475 1.863664000 15840
476 1.864859000 17280
477 1.866055000 18720
478 1.867250000 20160
479 1.868445000 21600
480 1.869640000 23040
481 1.870835000 24480
482 1.872031000 25920
483 1.873226000 27360
485 1.874421000 25920
486 1.875616000 27360
488 1.876811000 25920
489 1.878007000 27360
491 1.879202000 25920
492 1.880397000 27360
494 1.881592000 25920
495 1.882787000 27360
498 1.883983000 25920
501 1.885775000 27360
505 1.887568000 25920
509 1.889361000 24480
513 1.891154000 23040
516 1.892947000 24480
