Time	size	received	dropped
1	0	316	0
2	0	1015	0
3	5	1842	0
4	1	2671	0
5	0	3446	0
6	0	4088	0
7	0	4863	0
8	0	5685	0
9	0	6325	0
10	1	7010	0
11	0	7839	0
12	0	8543	0
13	0	9158	0
14	1	9954	0
15	2	10780	0
16	0	11415	0
17	0	12090	0
18	2	12920	0
19	0	13631	0
20	0	14240	0
21	1	15033	0
22	0	15851	0
23	0	16462	0
24	0	17156	0
25	0	17986	0
26	0	18702	0
27	0	19328	0
28	1	20106	0
29	1	20918	0
30	0	21522	0
