Time	size	received	dropped
1	0	279	0
2	1	995	0
3	0	1809	0
4	0	2348	0
5	0	2981	0
6	0	3451	0
7	0	3957	0
8	0	4595	0
9	0	5026	0
10	0	5540	0
11	0	6190	0
12	0	6654	0
13	0	7188	0
14	0	7858	0
15	0	8436	0
16	0	8944	0
17	0	9597	0
18	0	10131	0
19	0	10630	0
20	0	11275	0
21	0	11750	0
22	0	12255	0
23	0	12899	0
24	0	13407	0
25	0	13926	0
26	0	14580	0
27	0	15216	0
28	0	15698	0
29	0	16370	0
30	0	16898	0
