Time	size	received	dropped
1	0	259	0
2	0	942	0
3	0	1468	0
4	0	1984	0
5	0	2620	0
6	0	3338	0
7	0	3787	0
8	0	4366	0
9	0	5069	0
10	0	5569	0
11	0	6097	0
12	1	6752	0
13	0	7349	0
14	0	7830	0
15	0	8450	0
16	0	8876	0
17	0	9364	0
18	0	9984	0
19	0	10497	0
20	0	10971	0
21	0	11574	0
22	0	12210	0
23	0	12676	0
24	0	13256	0
25	0	13938	0
26	0	14560	0
27	0	15064	0
28	0	15698	0
29	0	16209	0
30	0	16697	0
