Time	size	received	dropped
1	28	664	0
2	15	2325	0
3	32	4015	0
4	40	5697	0
5	25	7355	0
6	40	9043	0
7	23	10700	0
8	40	12390	0
9	20	14043	0
10	37	15734	0
11	20	17390	0
12	36	19079	0
13	24	20741	0
14	32	22422	0
15	40	24104	0
16	30	25767	0
17	40	27450	0
18	24	29108	0
19	40	30797	0
20	25	32455	0
21	40	34144	0
22	18	35795	0
23	39	37489	0
24	21	39145	0
25	37	40834	0
26	4	42475	0
27	33	44177	0
28	11	45828	0
29	32	47523	0
30	40	49204	0
