,0,1,2,3,4,5,6,7,8,9,name,label,pred
24,0.019450787887614764,0.20390171492464162,0.01716623248289717,0.10009720550846044,0.016919241833184318,0.42633994938788705,0.015485844438661132,0.1742432836628756,0.01513610154051721,0.2928770087099398,Link_Error_001_0_range10-flw0-rtt,L,L
25,0.15916674306890727,0.06999999999999999,0.08237394068839927,0.3833333333333333,0.07906025232419991,0.1633333333333333,0.0643173392003096,0.3566666666666667,0.04873617375817551,0.43,Link_Error_001_0_range10-flw1-rtt,L,L
26,0.18822879806333132,0.2317786461527113,0.0974233135162627,0.44676173823638554,0.07401434954461847,0.10413243522802972,0.06928575737497476,0.3325519705669336,0.06318225773389217,0.05710488383472597,Link_Error_001_0_range10-flw2-rtt,L,L
6,0.12672811821994262,0.1633333333333333,0.10121004954242838,0.13666666666666666,0.08132955317867338,0.07666666666666666,0.07711028586775462,0.5766666666666665,0.045874433842747774,0.49666666666666665,Link_Error_001_1_range10-flw0-rtt,L,L
7,0.10399119463054571,0.09042262631312491,0.07400463789714597,0.2511739619809025,0.0718557595225626,0.15070437718854152,0.05868099635951806,0.6865421627478002,0.057859226713296796,0.5793746056359484,Link_Error_001_1_range10-flw1-rtt,L,L
8,0.114684957038988,0.21159555035381292,0.09109639971372031,0.40639780306049783,0.07535833920455437,0.46013635553130744,0.06886480836812094,0.7960023084738677,0.06111509232625534,0.03694525482368162,Link_Error_001_1_range10-flw2-rtt,L,L
18,0.13231321059010917,0.21,0.11023172755317141,0.1633333333333333,0.10911350644383103,0.43,0.1048280314867524,0.49,0.10437797874422065,0.5233333333333333,Link_Error_001_9_range10-flw0-rtt,L,L
19,0.07655069190480449,0.2779472344300406,0.07383815902797045,0.17748437861195365,0.07156976413805677,0.07702152279386668,0.06068173591822586,0.3382249479208928,0.0519668497127206,0.45878037490259715,Link_Error_001_9_range10-flw1-rtt,L,L
20,0.0730793862980956,0.22501507349109845,0.06658463455461718,0.2921837521451577,0.05213502328150373,0.09067771618297997,0.04162844309389455,0.9101355957625027,0.03678490960035213,0.4936897881073354,Link_Error_001_9_range10-flw2-rtt,L,T
0,0.5914065024518609,0.15,0.1593039428911567,0.30333333333333334,0.06930456293856016,0.45666666666666667,0.04614779780460426,0.6099999999999999,0.045873708648272275,0.10333333333333332,Normal_1_range10-flw0-rtt,N,N
1,0.5854662963974709,0.15739180744833625,0.1463828670736421,0.3181323767572754,0.07107247746399802,0.48557046978742036,0.0398012187397651,0.6396135153751537,0.037142060398571916,0.11050914139989566,Normal_1_range10-flw1-rtt,N,N
