Time	size	received	dropped
1	0	38	0
2	0	400	0
3	0	774	0
4	0	1183	0
5	0	1398	0
6	0	1648	0
7	0	1935	0
8	0	2217	0
9	0	2392	0
10	0	2587	0
11	0	2697	0
12	0	2767	0
13	0	2863	0
14	0	2995	0
15	0	3165	0
16	0	3374	0
17	0	3620	0
18	0	3906	0
19	0	4230	0
20	0	4569	0
21	0	4686	0
22	0	4800	0
23	0	4950	0
24	0	5138	0
25	0	5365	0
26	0	5628	0
27	0	5925	0
28	0	6259	0
29	0	6456	0
30	0	6670	0
