1	2.92608
2	8.27136
3	7.59168
4	5.4144
5	5.39136
6	6.7392
7	7.59168
8	5.2992
9	5.23008
10	6.3936
11	7.33824
12	5.65632
13	5.04576
14	6.20928
15	7.29216
16	8.4096
17	8.6976
18	6.14016
19	6.47424
20	7.61472
21	8.57088
22	6.01344
23	5.9328
24	6.99264
25	8.04096
26	5.9328
27	5.472
28	6.58944
29	8.91648
30	9.216
