Time	size	received	dropped
1	0	96	0
2	0	623	0
3	0	1006	0
4	0	1412	0
5	0	1868	0
6	0	2412	0
7	0	2971	0
8	0	3568	0
9	1	4219	0
10	1	4915	0
11	0	5524	0
12	0	5937	0
13	0	6377	0
14	0	6873	0
15	0	7422	0
16	0	8011	0
17	0	8658	0
18	0	9352	0
19	0	10069	0
20	0	10463	0
21	0	10892	0
22	0	11378	0
23	0	11936	0
24	0	12511	0
25	0	13132	0
26	0	13808	0
27	0	14521	0
28	0	15052	0
29	0	15477	0
30	0	15935	0
