Time	size	received	dropped
1	0	56	0
2	0	646	0
3	1	1354	0
4	1	2097	0
5	0	2807	0
6	0	3234	0
7	0	3691	0
8	0	4191	0
9	0	4742	0
10	0	5342	0
11	0	5984	0
12	0	6694	0
13	0	7430	0
14	0	7939	0
15	0	8383	0
16	0	8851	0
17	0	9377	0
18	0	9949	0
19	0	10566	0
20	0	11243	0
21	0	11961	0
22	0	12594	0
23	0	13017	0
24	0	13468	0
25	0	13966	0
26	0	14517	0
27	0	15113	0
28	0	15776	0
29	0	16478	0
30	0	17204	0
