Time	size	received	dropped
1	0	281	0
2	0	975	0
3	0	1424	0
4	0	1990	0
5	0	2672	0
6	0	3116	0
7	0	3679	0
8	0	4353	0
9	0	5033	0
10	0	5533	0
11	0	6179	0
12	0	6817	0
13	0	7291	0
14	0	7919	0
15	1	8486	0
16	0	8958	0
17	0	9580	0
18	0	10113	0
19	0	10587	0
20	0	11221	0
21	0	11720	0
22	0	12210	0
23	0	12854	0
24	0	13322	0
25	0	13830	0
26	0	14469	0
27	0	14920	0
28	0	15507	0
29	0	16094	0
30	0	16511	0
