Time	size	received	dropped
1	40	2200	0
2	40	5034	0
3	40	7917	0
4	40	10794	0
5	40	13630	0
6	34	16503	0
7	40	19360	0
8	40	22206	0
9	40	25091	0
10	40	27941	0
11	39	30810	0
12	40	33674	0
13	40	36525	0
14	40	39401	0
15	40	42263	0
16	40	45113	0
17	40	47995	0
18	40	50846	0
19	40	53700	0
20	40	56579	0
21	40	59421	0
22	40	62278	0
23	40	65157	0
24	40	67995	0
25	40	70871	0
26	40	73749	0
27	40	76582	0
28	38	79477	0
29	40	82320	0
30	40	85184	0
