Time	size	received	dropped
1	0	149	0
2	0	750	0
3	0	1267	0
4	0	1797	0
5	0	2329	0
6	0	2902	0
7	0	3578	0
8	0	4244	0
9	0	4820	0
10	0	5226	0
11	0	5629	0
12	0	6103	0
13	0	6634	0
14	0	7182	0
15	0	7778	0
16	0	8463	0
17	1	9141	0
18	0	9696	0
19	0	10105	0
20	0	10525	0
21	0	11020	0
22	0	11564	0
23	0	12115	0
24	0	12752	0
25	0	13442	0
26	0	14122	0
27	0	14620	0
28	0	15034	0
29	0	15463	0
30	0	15978	0
