Time	size	received	dropped
1	1	304	0
2	0	1943	0
3	9	3591	0
4	23	5278	0
5	38	6967	0
6	9	8611	0
7	24	10299	0
8	36	11985	0
9	11	13633	0
10	27	15322	0
11	39	17008	0
12	12	18654	0
13	25	20341	0
14	40	22029	0
15	9	23670	0
16	27	25361	0
17	40	27048	0
18	14	28695	0
19	29	30383	0
20	40	32068	0
21	14	33715	0
22	28	35402	0
23	40	37088	0
24	14	38735	0
25	30	40424	0
26	40	42108	0
27	15	43756	0
28	29	45444	0
29	40	47128	0
30	16	48777	0
